3.6.1.72	DNA-3'-diphospho-5'-guanosine diphosphatase	Homo sapiens	-	753064, 754827, 755241	
3.6.1.74	mRNA 5'-phosphatase	Homo sapiens	-	760471, 761075, 761214, 762029	
3.6.1.9	nucleotide diphosphatase	Homo sapiens	-	208377, 208391, 246802, 246812, 658672, 658934, 667143, 696406, 697554, 697602, 720186, 733430, 733574, 756172, 756180, 756647, 756652, 756660, 757130, 757567, 757897	
3.6.1.9	nucleotide diphosphatase	Homo sapiens	NPP1	658622, 720186	
3.6.1.9	nucleotide diphosphatase	Homo sapiens	NPP2	658622	
3.6.1.9	nucleotide diphosphatase	Homo sapiens	NPP3	720186	
3.6.1.9	nucleotide diphosphatase	Xanthomonas citri	-	712252, 719660	
3.6.1.9	nucleotide diphosphatase	Xanthomonas citri 306	-	719660	
3.6.1.B18	inositol diphosphate 1-phosphatase	Homo sapiens	bifunctional kinase/phosphatase, cf. EC 2.7.4.21, EC 2.7.4.24	749900	
3.6.4.10	non-chaperonin molecular chaperone ATPase	Homo sapiens	-	656160, 656262, 656348, 656552, 667113, 667512, 667964, 669876, 670011, 699538, 700208, 700375, 701351, 713375, 719075, 719344, 719653, 720049, 720801, 733348, 734233, 734536, 735005, 757440	
3.6.4.10	non-chaperonin molecular chaperone ATPase	Homo sapiens	alpha and beta subunit	756203	
3.6.4.10	non-chaperonin molecular chaperone ATPase	Homo sapiens	human	210507, 210508, 210512	
3.6.4.10	non-chaperonin molecular chaperone ATPase	Homo sapiens	isoform Hsp90	688332, 689810	
3.6.4.13	RNA helicase	Homo sapiens	-	690245, 691843, 692932, 692935, 693070, 694416, 694425, 694806, 711129, 711169, 712367, 712760, 712980, 713159, 719996, 720096, 720455, 720599, 721039, 733405, 733628, 733632, 734004, 734753, 734802, 756012, 756057, 756284, 756382, 756383, 757299, 757393, 757788, 757849	
3.6.4.13	RNA helicase	Homo sapiens	gene ChlR1 or DDX11	734320	
3.6.4.6	vesicle-fusing ATPase	Homo sapiens	-	210580, 210581, 210583, 656661, 669490, 685048, 699411, 720048, 756027, 756637, 756698, 758466	
3.6.4.6	vesicle-fusing ATPase	Homo sapiens	HeLa cells	210585	
3.6.4.6	vesicle-fusing ATPase	Homo sapiens	human	210576, 210577, 210578	
3.6.4.6	vesicle-fusing ATPase	Homo sapiens	human embryonic kidney HEK293 cells	210585	
3.6.4.6	vesicle-fusing ATPase	Homo sapiens	human epidermoid carcinoma A-431 cells	210585	
3.6.4.7	peroxisome-assembly ATPase	Homo sapiens	-	654490, 685047, 685048, 721086, 721087, 755919, 757199	
3.6.4.7	peroxisome-assembly ATPase	Homo sapiens	human	210588, 210589, 210590, 210591, 210592	
3.6.4.7	peroxisome-assembly ATPase	Homo sapiens	PEX1; gene PEX1	733421	
3.6.4.7	peroxisome-assembly ATPase	Homo sapiens	PEX6; gene PEX6	733421	
3.6.4.B1	kinesin K16	Homo sapiens	-	668517, 669593, 687519, 687900	
3.6.4.B1	kinesin K16	Homo sapiens	isoforms KIF5A, KIF5B, KIF5C	690151	
3.6.4.B1	kinesin K16	Homo sapiens	patients with idiopathic inflammatory myopathies	688535	
3.6.4.B10	chaperonin ATPase (protein-folding, protecting from aggregation, protein stabilizing)	Homo sapiens	genes CCT1-8 encoding subunits CCT-alpha, CCT-beta, CCT-gamma, CCT-delta, CCT-epsilon, CCT-zeta-1, CCT-eta, and CCT-theta	749858, 755946, 756197, 756366, 756368, 756411, 756668, 756984, 757168, 757782	
3.6.4.B7	RadA recombinase	Homo sapiens	-	756730, 757830	
3.6.4.B8	clamp-loader complex	Homo sapiens	-	755750	
3.6.4.B8	clamp-loader complex	Homo sapiens	genes encoding subunits ORC1-6	756573	
3.6.4.B8	clamp-loader complex	Homo sapiens	subunits 1 to 5	755750, 757439	
3.6.4.B9	Rad54 translocase	Homo sapiens	-	757830	
3.6.5.1	heterotrimeric G-protein GTPase	Homo sapiens	-	644099, 644104, 644107, 644110, 656036, 656349, 674043, 676111, 676113, 676909, 697230, 700481, 701012, 719765, 734359, 735104, 758385	
3.6.5.1	heterotrimeric G-protein GTPase	Homo sapiens	transducin GTPase activity	644091, 644092	
3.6.5.1	heterotrimeric G-protein GTPase	Trichomonas vaginalis	-	719549	
3.6.5.2	small monomeric GTPase	Homo sapiens	-	644107, 644115, 644116, 644118, 644119, 644121, 644122, 644124, 644126, 644128, 644129, 644130, 644131, 644132, 644137, 657726, 657767, 658342, 658726, 659553, 659555, 667057, 667094, 667846, 668060, 668609, 668732, 670139, 670215, 670240, 684840, 684860, 684912, 685346, 685410, 685786, 685986, 686009, 686026, 686763, 687512, 687719, 687915, 688689, 688831, 689138, 696043, 696313, 696514, 696950, 697093, 697169, 697499, 698306, 698384, 700071, 700099, 700896, 701098, 733638, 733639, 733982, 734312, 734730, 734751, 735276, 735277, 755731, 756101, 756339, 757190, 758300	
3.6.5.2	small monomeric GTPase	Homo sapiens	H-Ras	733077	
3.6.5.2	small monomeric GTPase	Homo sapiens	isozyme Rac1	734348	
3.6.5.2	small monomeric GTPase	Homo sapiens	isozyme Rac2	734348	
3.6.5.2	small monomeric GTPase	Homo sapiens	isozyme Rac3	734348	
3.6.5.2	small monomeric GTPase	Homo sapiens	K-Ras	733077	
3.6.5.2	small monomeric GTPase	Homo sapiens	RhoA	733077	
3.6.5.2	small monomeric GTPase	Homo sapiens	two closely related isoforms, Rap1A and Rap1B encoded by genes rap1a and rap1b	720356	
3.6.5.2	small monomeric GTPase	Homo sapiens	two isoforms of RASL11A transcript with different sizes of 1.6 and 1.2 kb	657767	
3.6.5.2	small monomeric GTPase	Homo sapiens	two Sar1 isoforms Sar1a and Sar1b	721084	
3.6.5.3	protein-synthesizing GTPase	Homo sapiens	-	669887, 670194, 670763, 670789, 756055, 756195, 757215	
3.6.5.3	protein-synthesizing GTPase	Homo sapiens	eIF2 subunits alpha, beta, and gamma	757842	
3.6.5.3	protein-synthesizing GTPase	Homo sapiens	subunits EIF2S1, EIF2S2 and EIF2S3 or eIF-2-alpha, eIF-2-beta, and eIF-2-gamma, respectively	756055	
3.6.5.4	signal-recognition-particle GTPase	Homo sapiens	-	669525, 696594	
3.6.5.4	signal-recognition-particle GTPase	Homo sapiens	subunits SRalpha and SRbeta	757758, 757857	
3.6.5.5	dynamin GTPase	Homo sapiens	-	644183, 644184, 644189, 644192, 644193, 644196, 657723, 668572, 669471, 669573, 669581, 670138, 670364, 686582, 688830, 695647, 695937, 696011, 697236, 697237, 697798, 699100, 699338, 700095, 700294, 700422, 718468, 719766, 733016, 733396, 733953, 734301, 734826, 735097, 755937, 755945, 756570, 756591, 757169, 757390, 758217	
3.6.5.5	dynamin GTPase	Homo sapiens	neuron-specific isoform: dynamin-1	659560	
3.6.5.5	dynamin GTPase	Homo sapiens	recombinant dynamin1	659389	
3.6.5.5	dynamin GTPase	Homo sapiens	recombinantly expressed in insect cells	668369	
3.6.5.5	dynamin GTPase	Homo sapiens	three dynamin isoforms, dynamin1-dynamin3, and multiple splice variants for each of the three dynamins	720524	
3.6.5.6	tubulin GTPase	Homo sapiens	-	656124	
3.6.5.6	tubulin GTPase	Homo sapiens	tubulin gamma-1 chain	756202, 756504	
3.7.1.2	fumarylacetoacetase	Homo sapiens	-	289244, 289247, 289248, 289249, 289252, 289253, 289255, 289256, 655997, 684964, 756026, 757221	
3.7.1.3	kynureninase	Homo sapiens	-	289268, 289278, 658274, 658345, 658605, 685134, 688175, 699466, 733495, 757296	
3.7.1.3	kynureninase	Xanthomonas arboricola pv. pruni	-	289268	
3.7.1.4	phloretin hydrolase	Homo sapiens	-	656110, 671823, 673123, 685892, 687838, 697434, 749964	
3.7.1.5	acylpyruvate hydrolase	Homo sapiens	-	756006	
3.7.1.5	acylpyruvate hydrolase	Homo sapiens	isoform 2	719974	
3.9.1.3	phosphohistidine phosphatase	Homo sapiens	-	735588, 735630, 735694, 735695, 735873, 735899, 736044, 736403, 736596, 736722, 736912, 737099, 737157, 737295, 756048, 756371, 757452, 758361	
3.9.1.3	phosphohistidine phosphatase	Homo sapiens	cf. EC 3.6.1.1	757801	
4.1.1.1	pyruvate decarboxylase	Tritrichomonas suis	activity in metronidazole- or iron-restricted cells is 20-30 times higher than in metronidazole-sensitive strain	663644	
4.1.1.112	oxaloacetate decarboxylase	Homo sapiens	-	692317, 748206, 756006	
4.1.1.114	cis-3-alkyl-4-alkyloxetan-2-one decarboxylase	Xanthomonas campestris pv. campestris	-	741939, 749917, 750971	
4.1.1.114	cis-3-alkyl-4-alkyloxetan-2-one decarboxylase	Xanthomonas campestris pv. campestris ATCC 33913	-	741939, 749917, 750971	
4.1.1.15	glutamate decarboxylase	Homo sapiens	-	3980, 654404, 655357, 656303, 656337, 656454, 656697, 682084, 691484, 692644, 697040, 697049, 697424, 697426, 697564, 697572, 697841, 698535, 699151, 699668, 699674, 700597, 700978, 703503, 705387, 748691, 748843	
4.1.1.15	glutamate decarboxylase	Homo sapiens	alcohol dependent and non-alcohol dependent individuals of Irish origin, male and female	697579	
4.1.1.15	glutamate decarboxylase	Homo sapiens	coexpression with murine IL-4 in tobacco	666715	
4.1.1.15	glutamate decarboxylase	Homo sapiens	GAD65	700429	
4.1.1.15	glutamate decarboxylase	Homo sapiens	GAD67	700429	
4.1.1.15	glutamate decarboxylase	Homo sapiens	gene GAD1 encodes the isozyme GAD67	699647	
4.1.1.15	glutamate decarboxylase	Homo sapiens	gene GAD65	700956	
4.1.1.15	glutamate decarboxylase	Homo sapiens	isoform GAD65	680559	
4.1.1.15	glutamate decarboxylase	Homo sapiens	isoform GAD65 and GAD67	666116	
4.1.1.15	glutamate decarboxylase	Homo sapiens	isoform GAD65, comparison with goldfish isoform GAD65	679326	
4.1.1.15	glutamate decarboxylase	Homo sapiens	isoform GAD67, patients diagnosed with major unipolar depression	663578	
4.1.1.15	glutamate decarboxylase	Homo sapiens	isozymes GAD65 and GAD67	698395	
4.1.1.15	glutamate decarboxylase	Homo sapiens	patients with diabetes and thyroid autoimmune diseases	655249	
4.1.1.15	glutamate decarboxylase	Homo sapiens	recombinant isoform GAD67	664478	
4.1.1.15	glutamate decarboxylase	Homo sapiens	recombinant isoforms GAD65 and GAD67	664038	
4.1.1.15	glutamate decarboxylase	Homo sapiens	smaller isoform of glutamate decarboxylase, GAD65	699319	
4.1.1.15	glutamate decarboxylase	Homo sapiens	two isozymes Gad65 and GAd67, male and female Graves' disease patients	697617	
4.1.1.15	glutamate decarboxylase	Homo sapiens	type 1 diabetes mellitus patients	695971	
4.1.1.17	ornithine decarboxylase	Homo sapiens	-	4033, 4048, 4049, 649305, 649766, 652811, 653201, 664189, 664295, 665900, 665901, 665902, 677292, 677508, 677922, 678062, 680217, 680257, 681723, 681869, 690809, 695299, 696087, 696119, 696956, 697101, 697104, 697111, 697373, 697861, 699928, 699934, 707923, 708160, 708200, 708456, 708645, 708763, 708798, 709568, 714920, 728158, 728564, 747017, 747019, 747449, 749114, 749308	
4.1.1.17	ornithine decarboxylase	Homo sapiens	gene odc	677616, 699929	
4.1.1.17	ornithine decarboxylase	Homo sapiens	patients suffering from Helicobacter pylori-infected gastritis	665117	
4.1.1.17	ornithine decarboxylase	Homo sapiens	patients with chronic superficial gastritis, chronic atrophic gastritis with and without intestinal metaplasia, gastric dysplasia, and gastric cancer	682982	
4.1.1.17	ornithine decarboxylase	Homo sapiens	patients with colorectal adenoma and adenocarcinoma	679273	
4.1.1.17	ornithine decarboxylase	Trichomonas vaginalis	-	4038	
4.1.1.19	arginine decarboxylase	Homo sapiens	-	654883, 690809, 716201, 747017, 747422, 749140	
4.1.1.20	diaminopimelate decarboxylase	no activity in Homo sapiens	-	747204	
4.1.1.22	histidine decarboxylase	Homo sapiens	-	4164, 4165, 665185, 666903, 679733, 680088, 680301, 680933, 682308, 687047, 690301, 690487, 691585, 695181, 714942, 726619, 726888, 727568, 727920, 747438, 747573, 748712, 748845, 749421	
4.1.1.23	orotidine-5'-phosphate decarboxylase	Homo sapiens	-	4171, 677324, 693556, 694055, 694477, 695160, 714449, 715860, 716948, 728095	
4.1.1.23	orotidine-5'-phosphate decarboxylase	Homo sapiens	bifunctional UMP synthase contains activities of EC 2.4.2.10 and EC 4.1.1.23	4186, 4187	
4.1.1.28	aromatic-L-amino-acid decarboxylase	Homo sapiens	-	4222, 4225, 4226, 4228, 665125, 666118, 666447, 677950, 680090, 681067, 681181, 681865, 681948, 691469, 691846, 691888, 691987, 692189, 692661, 693374, 693490, 694368, 701921, 702954, 704803, 705265, 705269, 705756, 705914, 714634, 716172, 716342, 726553, 727123, 728299, 728566, 728669, 746908, 748545, 748845	
4.1.1.28	aromatic-L-amino-acid decarboxylase	Homo sapiens	heterozygous for mutation G102S, mutation decreases the binding affinity for the substrate, clinical phenotype caused by aromatic L-amino acid decarboxylase deficiency	663634	
4.1.1.28	aromatic-L-amino-acid decarboxylase	Homo sapiens	human	653356, 653443	
4.1.1.28	aromatic-L-amino-acid decarboxylase	Homo sapiens	Macaca mulatta with parkinsonian syndrome, infused with different doses of adeno-associated virus type 2 including human AADC gene	694283	
4.1.1.29	sulfinoalanine decarboxylase	Homo sapiens	-	726666	
4.1.1.29	sulfinoalanine decarboxylase	Homo sapiens	patients suffering from autoimmune polyendocrine syndrome type 1	665825	
4.1.1.32	phosphoenolpyruvate carboxykinase (GTP)	Homo sapiens	-	4346, 650567, 652878, 667839, 678421, 679083, 692317, 704541, 748770	
4.1.1.32	phosphoenolpyruvate carboxykinase (GTP)	Homo sapiens	nondiabetic nonmenopausal women, aged 19 to 54 years	693990	
4.1.1.32	phosphoenolpyruvate carboxykinase (GTP)	Homo sapiens	women, aged 45.7 +/- 4.4 years and have body mass index of 30.3 +/- 1.4 kg m-2	693786	
4.1.1.33	diphosphomevalonate decarboxylase	Homo sapiens	-	4381, 653248, 690629, 706892	
4.1.1.36	phosphopantothenoylcysteine decarboxylase	Homo sapiens	-	664025	
4.1.1.36	phosphopantothenoylcysteine decarboxylase	Homo sapiens	human	648959, 649215	
4.1.1.37	uroporphyrinogen decarboxylase	Homo sapiens	-	4420, 4425, 4428, 4430, 4432, 4438, 4440, 4442, 4448, 4449, 4450, 4451, 664858, 682571, 682774, 684418, 691874, 691975, 692689, 694882, 701665, 703118, 703269, 703279, 705145, 706767, 714636, 715739, 716915, 728637	
4.1.1.37	uroporphyrinogen decarboxylase	Homo sapiens	Danish patients with familial porphyria cutanea tarda	666917	
4.1.1.37	uroporphyrinogen decarboxylase	Homo sapiens	human	650726, 650999, 651454	
4.1.1.37	uroporphyrinogen decarboxylase	Homo sapiens	human, italian porphyria cutanea tarda patients	650797	
4.1.1.44	4-carboxymuconolactone decarboxylase	Trichomonas vaginalis	-	748826	
4.1.1.45	aminocarboxymuconate-semialdehyde decarboxylase	Homo sapiens	-	666971, 679800, 703670, 748372, 749250, 749404	
4.1.1.45	aminocarboxymuconate-semialdehyde decarboxylase	Homo sapiens	human	649273, 652302	
4.1.1.50	adenosylmethionine decarboxylase	Homo sapiens	-	4668, 4686, 4688, 4689, 4690, 4693, 650091, 650473, 664510, 664878, 665812, 677292, 677814, 680578, 681043, 701648, 701731, 702137, 702325, 703505, 705663, 715193, 749303	
4.1.1.50	adenosylmethionine decarboxylase	Homo sapiens	enzyme alpha subunit	679240	
4.1.1.50	adenosylmethionine decarboxylase	Homo sapiens	proenzyme	705022	
4.1.1.50	adenosylmethionine decarboxylase	Homo sapiens	recombinant protein, expression in Escherichia coli	649887	
4.1.1.53	phenylalanine decarboxylase	Homo sapiens	human	4705	
4.1.1.6	cis-aconitate decarboxylase	Homo sapiens	-	723665	
4.1.1.6	cis-aconitate decarboxylase	Homo sapiens	human gastric cancer cell lines SGC7901	708675	
4.1.1.65	phosphatidylserine decarboxylase	Homo sapiens	-	4783, 4785, 680942, 749364	
4.1.1.71	2-oxoglutarate decarboxylase	Homo sapiens	-	714093	
4.1.1.72	branched-chain-2-oxoacid decarboxylase	Homo sapiens	-	349091, 648372, 648374, 648377, 656230	
4.1.1.72	branched-chain-2-oxoacid decarboxylase	Homo sapiens	simultaneous expression of human alpha-subunit and bovine beta-subunit of enzyme in Escherichia coli	648376	
4.1.1.84	D-dopachrome decarboxylase	Homo sapiens	-	649537, 649892, 651179, 653051, 693465, 703331	
4.1.1.84	D-dopachrome decarboxylase	Homo sapiens	UVB-induced	651208	
4.1.1.9	malonyl-CoA decarboxylase	Homo sapiens	-	652214, 653773, 677462, 681279, 690405, 690446, 691657, 691964, 691997, 693373, 694551, 704849, 706013, 714415, 727943, 728812, 746899, 748540, 749255	
4.1.1.9	malonyl-CoA decarboxylase	Homo sapiens	gene MLYCD	727260	
4.1.1.9	malonyl-CoA decarboxylase	Homo sapiens	male, normal and with malonic aciduria	652698	
4.1.1.90	peptidyl-glutamate 4-carboxylase	Homo sapiens	-	672089, 695616, 696271, 696951, 698726, 699400, 699704, 699860, 701112, 701214, 701616, 703270, 704939, 706075, 706879, 715657, 716060, 716953, 726845, 747068, 747280	
4.1.1.94	ethylmalonyl-CoA decarboxylase	Homo sapiens	-	717859, 748793	
4.1.2.13	fructose-bisphosphate aldolase	Homo sapiens	-	4912, 4925, 4933, 4945, 4949, 4957, 4964, 649146, 650034, 651313, 651599, 663932, 666852, 682111, 704838, 747985, 748764	
4.1.2.13	fructose-bisphosphate aldolase	Homo sapiens	patients with fructose intolerance	649476, 651985	
4.1.2.13	fructose-bisphosphate aldolase	Xanthomonas oryzae pv. oryzicola	-	728568	
4.1.2.26	phenylserine aldolase	Homo sapiens	-	5111	
4.1.2.27	sphinganine-1-phosphate aldolase	Homo sapiens	-	5119, 5120, 650324, 652518, 653122, 681026, 681269, 682517, 682957, 707358, 710355, 713688, 714336, 716696, 716860, 716935, 726675, 727280, 727416, 728291, 746682, 747275, 747511, 747522, 747523, 747694, 748366	
4.1.2.27	sphinganine-1-phosphate aldolase	Homo sapiens	breast cancer patient	708817	
4.1.2.27	sphinganine-1-phosphate aldolase	Homo sapiens	expression in HEK293 cell	665658	
4.1.2.27	sphinganine-1-phosphate aldolase	Homo sapiens	expression in HEK293 or A459 cells	666307	
4.1.2.4	deoxyribose-phosphate aldolase	Homo sapiens	-	5166, 5181, 747165	
4.1.2.42	D-threonine aldolase	Xanthomonas oryzae	-	665293	
4.1.2.63	2-hydroxyacyl-CoA lyase	Homo sapiens	-	760544, 760615, 762299	
4.1.3.16	4-Hydroxy-2-oxoglutarate aldolase	Homo sapiens	-	713711, 721727, 723542, 728378, 747772, 748294	
4.1.3.3	N-acetylneuraminate lyase	Homo sapiens	-	652833, 664734, 693709	
4.1.3.4	hydroxymethylglutaryl-CoA lyase	Homo sapiens	-	5368, 5372, 5374, 649475, 650252, 652427, 665743, 678938, 681950, 681959, 691869, 703092, 704971, 713966, 715529, 715807, 727117, 727926	
4.1.3.4	hydroxymethylglutaryl-CoA lyase	Homo sapiens	E37X is a common HMGCL mutation in Portuguese patients with 3-hydroxy-3-methylglutaric CoA lyase deficiency	666371	
4.1.3.4	hydroxymethylglutaryl-CoA lyase	Homo sapiens	human, mitochondrial and peroxisomal enzyme	5369	
4.1.3.4	hydroxymethylglutaryl-CoA lyase	Homo sapiens	mitochondrial precursor	681227	
4.1.3.4	hydroxymethylglutaryl-CoA lyase	Homo sapiens	normal and patients with Zellweger syndrome	652699	
4.1.3.4	hydroxymethylglutaryl-CoA lyase	Homo sapiens	recombinant enzyme	5373	
4.1.3.4	hydroxymethylglutaryl-CoA lyase	Homo sapiens	Spanish patients with the Mediterranean nonsense mutation G109T. The mutation can produce aberrant splicing with three mRNA variants: one of the expected size, the second with deletion of exon 2, and the third with deletion of exons 2 and 3	664329	
4.1.3.40	chorismate lyase	Xanthomonas campestris pv. campestris	-	726006	
4.1.3.40	chorismate lyase	Xanthomonas oryzae pv. oryzae	-	726015	
4.1.3.40	chorismate lyase	Xanthomonas oryzae pv. oryzae PXO99A	-	726015	
4.1.3.45	3-hydroxybenzoate synthase	Xanthomonas campestris pv. campestris	-	726006	
4.1.3.45	3-hydroxybenzoate synthase	Xanthomonas oryzae pv. oryzae	-	726015	
4.1.3.45	3-hydroxybenzoate synthase	Xanthomonas oryzae pv. oryzae PXO99A	-	726015	
4.1.3.6	citrate (pro-3S)-lyase	Homo sapiens	-	649579, 694565	
4.1.99.1	tryptophanase	Homo sapiens	-	706000	
4.1.99.1	tryptophanase	no activity in Xanthomonas sp.	-	37341	
4.1.99.12	3,4-dihydroxy-2-butanone-4-phosphate synthase	no activity in Homo sapiens	-	748186	
4.1.99.13	(6-4)DNA photolyase	Homo sapiens	-	682048, 682153, 682855, 692022	
4.1.99.2	tyrosine phenol-lyase	Xanthomonas campestris	-	33455	
4.1.99.22	GTP 3',8-cyclase	Homo sapiens	-	715468, 727694, 739638	
4.1.99.3	deoxyribodipyrimidine photo-lyase	Homo sapiens	-	33483, 33489, 33494, 33495, 703352	
4.1.99.3	deoxyribodipyrimidine photo-lyase	no activity in Homo sapiens	-	705621	
4.2.1.1	carbonic anhydrase	Homo sapiens	-	33536, 33541, 33547, 33556, 33557, 33573, 649234, 649577, 649724, 649907, 649927, 650048, 650062, 650063, 650139, 650162, 650271, 650282, 650522, 650526, 650548, 650579, 651052, 651575, 651596, 652310, 652546, 652630, 652631, 652634, 652636, 652638, 652639, 652722, 652737, 652744, 652754, 653643, 653657, 653675, 664052, 666748, 678267, 678614, 678660, 678676, 678681, 678696, 678712, 678737, 679413, 680764, 681312, 682073, 682762, 696230, 696308, 696613, 696634, 696635, 696737, 696955, 697525, 698192, 698458, 698469, 698814, 698827, 699227, 699234, 699246, 699426, 699461, 699957, 700140, 700410, 700632, 700971, 701131, 702339, 702367, 702470, 702518, 702563, 702571, 702654, 702679, 702687, 703005, 703159, 703554, 703558, 705064, 705068, 706515, 706653, 713951, 713954, 714203, 714439, 714441, 714467, 716412, 716685, 728868, 729102, 729224, 729384, 730266, 730860, 746566, 746912, 746925, 746943, 747489, 747545, 747699, 747960, 747974, 748133, 748270, 748307, 748308, 748316, 748317, 748367, 748692, 748739, 749204, 758318	
4.2.1.1	carbonic anhydrase	Homo sapiens	American Negroes	33566	
4.2.1.1	carbonic anhydrase	Homo sapiens	carbonic anhydrase 14 precursor; recombinant	664306	
4.2.1.1	carbonic anhydrase	Homo sapiens	carbonic anhydrase I, II and III	33585	
4.2.1.1	carbonic anhydrase	Homo sapiens	carbonic anhydrase II	33586, 33592	
4.2.1.1	carbonic anhydrase	Homo sapiens	carbonic anhydrase III	33595	
4.2.1.1	carbonic anhydrase	Homo sapiens	carbonic anhydrase IV	33530, 33581, 33585, 33586, 33598	
4.2.1.1	carbonic anhydrase	Homo sapiens	human	649480	
4.2.1.1	carbonic anhydrase	Homo sapiens	isozyme CA IX	704853	
4.2.1.1	carbonic anhydrase	Homo sapiens	isozyme CAIX	714344	
4.2.1.1	carbonic anhydrase	Homo sapiens	isozymes carbonic anhydrase I and II	714700	
4.2.1.1	carbonic anhydrase	Homo sapiens	isozymes hCA I, hCA II, hCA IX, and hCA XII	714423	
4.2.1.1	carbonic anhydrase	Homo sapiens	isozymes hCA I, II, III, VII and XIII	714469	
4.2.1.1	carbonic anhydrase	Homo sapiens	isozymes I, II, IX and XII	714459	
4.2.1.1	carbonic anhydrase	Homo sapiens	isozymes, hCA I, hCA II, hCA IX, and hCA XII	714445	
4.2.1.1	carbonic anhydrase	Homo sapiens	no expression of carbonic anhydrase XV	663971	
4.2.1.1	carbonic anhydrase	Homo sapiens	recombinant	664306, 665974, 678660	
4.2.1.1	carbonic anhydrase	Homo sapiens	wild-type carbonic anhydrase I and active-site mutants V62N, H67N, H200T, double-mutant V62N,H67N, and triple-mutant V62H,H67N,H200T. Wild-type carbonic anhydrase II and active site mutant enzymes N62V, N67H and T200H	33572	
4.2.1.1	carbonic anhydrase	no activity in Homo sapiens	carbonic anhydrase XV is not expressed in humans, non-processed pseudogene	679413	
4.2.1.10	3-dehydroquinate dehydratase	no activity in Homo sapiens	-	714238	
4.2.1.107	3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase	Homo sapiens	-	657721	
4.2.1.109	methylthioribulose 1-phosphate dehydratase	Homo sapiens	-	728896, 730835	
4.2.1.109	methylthioribulose 1-phosphate dehydratase	Homo sapiens	gene mtnB	728588	
4.2.1.11	phosphopyruvate hydratase	Homo sapiens	-	33608, 33615, 33621, 33634, 664141, 665313, 665841, 666023, 666046, 695333, 700157, 701517, 701578, 701579, 702856, 702980, 703010, 703262, 703739, 704073, 704848, 705257, 705386, 706638, 706933, 716843	
4.2.1.11	phosphopyruvate hydratase	Homo sapiens	2 forms: homdimeric form and heterodimeric form	33611	
4.2.1.11	phosphopyruvate hydratase	Homo sapiens	recombinant alpha-enolase	33626	
4.2.1.11	phosphopyruvate hydratase	Homo sapiens	three genes, ENO1, ENO2 and ENO3 encoding for three isoforms of the enzyme, alpha-enolase, gamma-enolase, and beta-enolase, respectively	714970	
4.2.1.11	phosphopyruvate hydratase	Trichomonas vaginalis	-	698247, 714875	
4.2.1.11	phosphopyruvate hydratase	Xanthomonas oryzae	Xanthomonas oryzae pv. oryzae	701951	
4.2.1.119	enoyl-CoA hydratase 2	Homo sapiens	-	33737, 652075, 730244	
4.2.1.119	enoyl-CoA hydratase 2	Homo sapiens	2-enoyl-CoA hydratase 2 is the middle part of the mammalian peroxisomal multifunctional enzyme type 2 (MFE-2)	659723	
4.2.1.12	phosphogluconate dehydratase	Xanthomonas oryzae pv. oryzae	-	702838	
4.2.1.12	phosphogluconate dehydratase	Xanthomonas oryzae pv. oryzae KACC10859	-	702838	
4.2.1.130	D-lactate dehydratase	Homo sapiens	-	740433	
4.2.1.130	D-lactate dehydratase	Homo sapiens	cf. EC 3.5.1.124	753645	
4.2.1.134	very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase	Homo sapiens	-	719491	
4.2.1.150	short-chain-enoyl-CoA hydratase	Homo sapiens	-	748646	
4.2.1.152	hydroperoxy icosatetraenoate dehydratase	Homo sapiens	-	648497, 729096, 729275, 729971, 730305, 748344	
4.2.1.17	enoyl-CoA hydratase	Homo sapiens	-	702229, 714222, 715023, 715297, 746611, 747603, 748661	
4.2.1.17	enoyl-CoA hydratase	Homo sapiens	the classification is ambiguous because the stereochemistry is not exactly determined	697671	
4.2.1.18	methylglutaconyl-CoA hydratase	Homo sapiens	-	33741, 679737, 681226, 706650, 730147	
4.2.1.18	methylglutaconyl-CoA hydratase	Homo sapiens	gene AUH	716241	
4.2.1.18	methylglutaconyl-CoA hydratase	Homo sapiens	patients with 3-methylglutaconic aciduria type I	664619	
4.2.1.18	methylglutaconyl-CoA hydratase	Homo sapiens	patients with methylglutaconyl-CoA hydratase deficiency with diverse clinical syndromes	33742, 33743	
4.2.1.2	fumarate hydratase	Homo sapiens	-	653794, 663580, 665051, 666096, 677931, 680092, 680215, 681065, 681328, 682210, 696399, 696982, 697077, 698323, 699210, 706404, 729549, 746638, 748801	
4.2.1.2	fumarate hydratase	Homo sapiens	homozygous carriers of the mutation Q376P suffer from severe encephalopthy and die at a young age	666102	
